depcity,descity,date,no,company,dep,des,start,end,time,dis,plane,price,discount,meal
太原-南京,太原-南京,2018/5/1,MU2772,中国东方航空公司,太原武宿机场,南京禄口机场,12:00,14:00,2小时,974,空客320(中),660,6.3折,有
太原-南京,太原-南京,2018/5/1,ZH9796,中国深圳航空公司,太原武宿机场,南京禄口机场,18:35,20:25,1小时50分钟,974,空客320(中),822,7.1折,有
太原-南通,太原-南通,2018/5/1,FU6624,福州航空有限责任公司,太原武宿机场,南通兴东机场,19:25,21:25,2小时,1238,波音738(中),620,4.8折,无
太原-杭州,太原-杭州,2018/5/1,HU7639,海南航空股份有限公司,太原武宿机场,杭州萧山机场,7:35,9:40,2小时5分钟,1180,波音738(中),425,3.4折,有
太原-杭州,太原-杭州,2018/5/1,MU5235,中国东方航空公司,太原武宿机场,杭州萧山机场,8:30,10:40,2小时10分钟,1180,波音737(中),480,3.9折,有
太原-杭州,太原-杭州,2018/5/1,3U8876,中国四川航空公司,太原武宿机场,杭州萧山机场,21:45,23:50,2小时5分钟,1180,空客320(中),621,5折,无
太原-杭州,太原-杭州,2018/5/1,MF8154,中国厦门航空公司,太原武宿机场,杭州萧山机场,19:15,21:20,2小时5分钟,1180,波音738(中),646,5.2折,有
太原-杭州,太原-杭州,2018/5/1,MU5486,中国东方航空公司,太原武宿机场,杭州萧山机场,11:20,13:30,2小时10分钟,1180,空客320(中),730,5.9折,有
太原-杭州,太原-杭州,2018/5/1,MU5241,中国东方航空公司,太原武宿机场,杭州萧山机场,16:45,19:05,2小时20分钟,1180,波音737(中),730,5.9折,有
太原-杭州,太原-杭州,2018/5/1,CA1764,中国国际航空公司,太原武宿机场,杭州萧山机场,20:40,22:45,2小时5分钟,1180,空客319(中),860,6.9折,无
太原-温州,太原-温州,2018/5/1,MU5294,中国东方航空公司,太原武宿机场,温州龙湾国际机场,18:50,21:15,2小时25分钟,1629,波音737(中),410,2.6折,有
太原-温州,太原-温州,2018/5/1,HO1736,上海吉祥航空公司,太原武宿机场,温州龙湾国际机场,10:30,13:05,2小时35分钟,1629,空客320(中),710,4.6折,有
太原-宁波,太原-宁波,2018/5/1,HU7879,海南航空股份有限公司,太原武宿机场,宁波栎社机场,13:10,15:30,2小时20分钟,1468,波音737(中),880,5.9折,有
太原-合肥,太原-合肥,2018/5/1,HU7441,海南航空股份有限公司,太原武宿机场,合肥新桥机场,14:00,15:35,1小时35分钟,808,波音738(中),550,5.9折,无
太原-合肥,太原-合肥,2018/5/1,HU7550,海南航空股份有限公司,太原武宿机场,合肥新桥机场,16:35,18:10,1小时35分钟,808,波音738(中),550,5.9折,无
太原-厦门,太原-厦门,2018/5/1,SC4608,中国山东航空公司,太原武宿机场,厦门高崎机场,19:35,22:10,2小时35分钟,1900,波音738(中),866,4.7折,有
太原-厦门,太原-厦门,2018/5/1,KY8325,昆明航空有限公司,太原武宿机场,厦门高崎机场,9:25,12:05,2小时40分钟,1900,波音737(中),871,4.7折,无
太原-厦门,太原-厦门,2018/5/1,MF8152,中国厦门航空公司,太原武宿机场,厦门高崎机场,11:40,14:15,2小时35分钟,1900,波音738(中),977,5.3折,有
太原-福州,太原-福州,2018/5/1,SC8440,中国山东航空公司,太原武宿机场,福州长乐机场,13:55,16:30,2小时35分钟,1721,波音738(中),639,3.8折,无
太原-福州,太原-福州,2018/5/1,FU6518,福州航空有限责任公司,太原武宿机场,福州长乐机场,15:00,17:30,2小时30分钟,1721,波音738(中),830,4.9折,无
太原-南昌,太原-南昌,2018/5/1,RY8974,江西航空有限公司,太原武宿机场,南昌昌北机场,14:40,16:25,1小时45分钟,1090,波音738(中),740,6.4折,有
太原-南昌,太原-南昌,2018/5/1,MU9936,中国东方航空公司,太原武宿机场,南昌昌北机场,15:50,17:35,1小时45分钟,1090,空客320(中),810,7.7折,有
太原-南昌,太原-南昌,2018/5/1,ZH9770,中国深圳航空公司,太原武宿机场,南昌昌北机场,11:05,12:50,1小时45分钟,1090,空客320(中),825,7.9折,有
太原-南昌,太原-南昌,2018/5/1,CZ3584,中国南方航空公司,太原武宿机场,南昌昌北机场,15:10,17:05,1小时55分钟,1090,空客320(中),990,8.6折,有
太原-青岛,太原-青岛,2018/5/1,MU5508,中国东方航空公司,太原武宿机场,青岛流亭机场,16:15,18:00,1小时45分钟,943,空客320(中),560,5.4折,有
太原-青岛,太原-青岛,2018/5/1,SC4612,中国山东航空公司,太原武宿机场,青岛流亭机场,18:30,20:20,1小时50分钟,943,波音738(中),628,6折,有
太原-青岛,太原-青岛,2018/5/1,HU7843,海南航空股份有限公司,太原武宿机场,青岛流亭机场,15:15,17:00,1小时45分钟,943,波音738(中),780,7.5折,无
太原-烟台,太原-烟台,2018/5/1,MU5073,中国东方航空公司,太原武宿机场,烟台蓬莱国际机场,8:05,9:35,1小时30分钟,857,波音737(中),360,3.8折,有
太原-烟台,太原-烟台,2018/5/1,TV6011,西藏航空有限公司,太原武宿机场,烟台蓬莱国际机场,10:25,11:55,1小时30分钟,857,空客320(中),450,4.7折,无
太原-武汉,太原-武汉,2018/5/1,KY8331,昆明航空有限公司,太原武宿机场,武汉天河机场,10:10,11:50,1小时40分钟,866,波音738(中),448,4.6折,无
太原-武汉,太原-武汉,2018/5/1,MF8156,中国厦门航空公司,太原武宿机场,武汉天河机场,12:10,13:45,1小时35分钟,866,波音738(中),509,5.2折,有
太原-武汉,太原-武汉,2018/5/1,MF8136,中国厦门航空公司,太原武宿机场,武汉天河机场,20:00,21:40,1小时40分钟,866,波音738(中),609,6.2折,有
太原-武汉,太原-武汉,2018/5/1,MU2437,中国东方航空公司,太原武宿机场,武汉天河机场,14:10,15:45,1小时35分钟,866,波音737(中),770,7.9折,无
太原-长沙,太原-长沙,2018/5/1,MU5681,中国东方航空公司,太原武宿机场,长沙黄花机场,8:00,9:55,1小时55分钟,1174,波音737(中),630,5.1折,无
太原-长沙,太原-长沙,2018/5/1,HU7330,海南航空股份有限公司,太原武宿机场,长沙黄花机场,21:55,23:50,1小时55分钟,1174,波音738(中),660,5.3折,无
太原-长沙,太原-长沙,2018/5/1,KY8234,昆明航空有限公司,太原武宿机场,长沙黄花机场,18:40,20:30,1小时50分钟,1174,波音738(中),721,5.8折,无
太原-长沙,太原-长沙,2018/5/1,BK2994,中国奥凯航空公司,太原武宿机场,长沙黄花机场,15:40,17:30,1小时50分钟,1174,波音738(中),809,6.5折,无
太原-张家界,太原-张家界,2018/5/1,HO1044,上海吉祥航空公司,太原武宿机场,张家界荷花机场,20:50,22:50,2小时,1194,空客320(中),474,3.8折,有
太原-广州,太原-广州,2018/5/1,HU7309,海南航空股份有限公司,太原武宿机场,广州白云机场,8:05,10:50,2小时45分钟,1722,波音738(中),700,4.1折,有
太原-广州,太原-广州,2018/5/1,MU5251,中国东方航空公司,太原武宿机场,广州白云机场,7:45,10:35,2小时50分钟,1722,波音737(中),830,4.9折,有
太原-广州,太原-广州,2018/5/1,HU7311,海南航空股份有限公司,太原武宿机场,广州白云机场,11:00,13:35,2小时35分钟,1722,波音738(中),910,5.4折,有
太原-广州,太原-广州,2018/5/1,CZ3702,中国南方航空公司,太原武宿机场,广州白云机场,11:35,14:20,2小时45分钟,1722,波音737(中),920,5.4折,有
太原-广州,太原-广州,2018/5/1,CZ3704,中国南方航空公司,太原武宿机场,广州白云机场,20:45,23:30,2小时45分钟,1722,空客320(中),920,5.4折,有
太原-广州,太原-广州,2018/5/1,CZ3530,中国南方航空公司,太原武宿机场,广州白云机场,14:35,17:20,2小时45分钟,1722,波音738(中),1090,6.4折,有
太原-深圳,太原-深圳,2018/5/1,ZH9134,中国深圳航空公司,太原武宿机场,深圳宝安机场,20:40,23:25,2小时45分钟,1796,波音737(中),910,5.1折,有
太原-深圳,太原-深圳,2018/5/1,HU7325,海南航空股份有限公司,太原武宿机场,深圳宝安机场,19:30,22:40,3小时10分钟,1796,波音738(中),1060,6折,有
太原-深圳,太原-深圳,2018/5/1,ZH9132,中国深圳航空公司,太原武宿机场,深圳宝安机场,12:55,15:35,2小时40分钟,1796,空客320(中),1080,6.1折,有
太原-深圳,太原-深圳,2018/5/1,MU2363,中国东方航空公司,太原武宿机场,深圳宝安机场,16:05,18:50,2小时45分钟,1796,波音737(中),1130,6.3折,无
太原-珠海,太原-珠海,2018/5/1,CZ3792,中国南方航空公司,太原武宿机场,珠海金湾机场,18:50,22:00,3小时10分钟,1799,波音738(中),550,3.4折,有
太原-珠海,太原-珠海,2018/5/1,HU7647,海南航空股份有限公司,太原武宿机场,珠海金湾机场,7:30,10:30,3小时,1799,波音738(中),555,3.5折,有
太原-珠海,太原-珠海,2018/5/1,HU7662,海南航空股份有限公司,太原武宿机场,珠海金湾机场,8:50,11:40,2小时50分钟,1799,波音738(中),555,3.5折,有
太原-南宁,太原-南宁,2018/5/1,KY8351,昆明航空有限公司,太原武宿机场,南宁吴圩机场,16:25,19:15,2小时50分钟,1909,波音738(中),640,3.4折,无
太原-南宁,太原-南宁,2018/5/1,FU6597,福州航空有限责任公司,太原武宿机场,南宁吴圩机场,9:55,12:45,2小时50分钟,1909,波音738(中),730,3.9折,无
太原-桂林,太原-桂林,2018/5/1,CZ3254,中国南方航空公司,太原武宿机场,桂林两江机场,13:35,15:55,2小时20分钟,1791,波音737(中),480,2.7折,有
太原-桂林,太原-桂林,2018/5/1,JD5520,首都航空有限公司,太原武宿机场,桂林两江机场,13:40,16:10,2小时30分钟,1791,空客320(中),615,3.5折,无
太原-桂林,太原-桂林,2018/5/1,HU7561,海南航空股份有限公司,太原武宿机场,桂林两江机场,16:30,18:50,2小时20分钟,1791,波音738(中),740,4.2折,有
太原-三亚,太原-三亚,2018/5/1,MU2531,中国东方航空公司,太原武宿机场,三亚凤凰机场,9:35,13:10,3小时35分钟,2500,波音737(中),740,3.1折,无
太原-海口,太原-海口,2018/5/1,3U8182,中国四川航空公司,太原武宿机场,海口美兰机场,16:45,20:00,3小时15分钟,2270,空客321(中),798,3.7折,有
太原-重庆,太原-重庆,2018/5/1,PN6396,西部航空公司,太原武宿机场,重庆江北机场,9:00,10:55,1小时55分钟,1129,空客320(中),380,3.2折,无
太原-重庆,太原-重庆,2018/5/1,3U8850,中国四川航空公司,太原武宿机场,重庆江北机场,21:55,0:05,2小时10分钟,1129,空客321(中),659,5.5折,无
太原-重庆,太原-重庆,2018/5/1,HU7056,海南航空股份有限公司,太原武宿机场,重庆江北机场,19:40,21:50,2小时10分钟,1129,波音738(中),710,5.9折,无
太原-重庆,太原-重庆,2018/5/1,SC8866,中国山东航空公司,太原武宿机场,重庆江北机场,19:05,21:15,2小时10分钟,1129,波音738(中),808,6.7折,有
太原-重庆,太原-重庆,2018/5/1,MU2244,中国东方航空公司,太原武宿机场,重庆江北机场,9:35,11:45,2小时10分钟,1129,空客320(中),890,7.4折,无
太原-重庆,太原-重庆,2018/5/1,MU5528,中国东方航空公司,太原武宿机场,重庆江北机场,20:30,22:40,2小时10分钟,1129,空客320(中),960,8折,有
太原-成都,太原-成都,2018/5/1,MU5233,中国东方航空公司,太原武宿机场,成都双流机场,7:30,9:50,2小时20分钟,1173,波音737(中),610,4.9折,有
太原-成都,太原-成都,2018/5/1,MU5278,中国东方航空公司,太原武宿机场,成都双流机场,23:05,1:20,2小时15分钟,1173,空客320(中),610,4.9折,有
太原-成都,太原-成都,2018/5/1,ZH9490,中国深圳航空公司,太原武宿机场,成都双流机场,21:50,0:10,2小时20分钟,1173,空客320(中),649,5.2折,无
太原-成都,太原-成都,2018/5/1,EU2270,成都航空有限公司,太原武宿机场,成都双流机场,21:45,0:10,2小时25分钟,1173,空客319(中),737,5.9折,无
太原-成都,太原-成都,2018/5/1,CA4182,中国国际航空公司,太原武宿机场,成都双流机场,22:25,0:50,2小时25分钟,1173,空客319(中),860,6.9折,有
太原-成都,太原-成都,2018/5/1,3U8786,中国四川航空公司,太原武宿机场,成都双流机场,14:55,17:10,2小时15分钟,1173,空客320(中),1195,全价经济舱,无
太原-绵阳,太原-绵阳,2018/5/1,GX8880,北部湾航空,太原武宿机场,绵阳南郊机场,18:25,20:20,1小时55分钟,1093,ERJ190(中),470,4.1折,无
太原-贵阳,太原-贵阳,2018/5/1,GY7148,多彩贵州航空有限公司,太原武宿机场,贵阳龙洞堡机场,13:30,16:10,2小时40分钟,1441,ERJ190(中),541,3.7折,无
太原-贵阳,太原-贵阳,2018/5/1,SC4962,中国山东航空公司,太原武宿机场,贵阳龙洞堡机场,22:55,1:25,2小时30分钟,1441,波音738(中),578,3.9折,无
太原-贵阳,太原-贵阳,2018/5/1,HU7521,海南航空股份有限公司,太原武宿机场,贵阳龙洞堡机场,13:25,15:55,2小时30分钟,1441,波音738(中),700,4.7折,有
太原-贵阳,太原-贵阳,2018/5/1,ZH9713,中国深圳航空公司,太原武宿机场,贵阳龙洞堡机场,12:15,14:40,2小时25分钟,1441,空客320(中),730,4.9折,有
太原-昆明,太原-昆明,2018/5/1,8L9546,云南祥鹏航空公司,太原武宿机场,昆明长水机场,14:00,16:55,2小时55分钟,1762,空客320(中),520,2.5折,无
太原-昆明,太原-昆明,2018/5/1,MU2143,中国东方航空公司,太原武宿机场,昆明长水机场,7:35,10:30,2小时55分钟,1762,波音737(中),540,2.6折,有
太原-昆明,太原-昆明,2018/5/1,8L9986,云南祥鹏航空公司,太原武宿机场,昆明长水机场,22:00,0:55,2小时55分钟,1762,波音737(中),600,2.9折,无
太原-昆明,太原-昆明,2018/5/1,HU7331,海南航空股份有限公司,太原武宿机场,昆明长水机场,12:50,15:40,2小时50分钟,1762,波音738(中),610,3折,有
太原-昆明,太原-昆明,2018/5/1,MU5292,中国东方航空公司,太原武宿机场,昆明长水机场,12:10,15:10,3小时,1762,波音737(中),630,3.1折,有
太原-昆明,太原-昆明,2018/5/1,DR5338,瑞丽航空有限公司,太原武宿机场,昆明长水机场,22:00,0:55,2小时55分钟,1762,波音737(中),704,3.4折,无
太原-昆明,太原-昆明,2018/5/1,MU5145,中国东方航空公司,太原武宿机场,昆明长水机场,16:20,19:15,2小时55分钟,1762,波音737(中),730,3.5折,有
太原-昆明,太原-昆明,2018/5/1,DR6530,瑞丽航空有限公司,太原武宿机场,昆明长水机场,15:05,18:05,3小时,1762,波音737(中),894,4.3折,有
太原-昆明,太原-昆明,2018/5/1,3U8598,中国四川航空公司,太原武宿机场,昆明长水机场,19:05,22:00,2小时55分钟,1762,空客320(中),1995,全价经济舱,无
太原-兰州,太原-兰州,2018/5/1,TV6012,西藏航空有限公司,太原武宿机场,兰州中川机场,15:25,17:05,1小时40分钟,1087,空客320(中),425,3.8折,无
太原-兰州,太原-兰州,2018/5/1,MU5507,中国东方航空公司,太原武宿机场,兰州中川机场,11:15,12:55,1小时40分钟,1087,空客320(中),520,4.6折,无
太原-西宁,太原-西宁,2018/5/1,CZ8247,中国南方航空公司,太原武宿机场,西宁曹家堡机场,13:40,15:40,2小时,1258,空客319(中),860,7.3折,有
太原-银川,太原-银川,2018/5/1,RY8973,江西航空有限公司,太原武宿机场,银川河东机场,10:35,11:50,1小时15分钟,585,波音738(中),194,2.9折,无
太原-银川,太原-银川,2018/5/1,SC8439,中国山东航空公司,太原武宿机场,银川河东机场,16:35,17:55,1小时20分钟,585,波音738(中),218,3.6折,无
太原-银川,太原-银川,2018/5/1,FU6517,福州航空有限责任公司,太原武宿机场,银川河东机场,10:55,12:10,1小时15分钟,585,波音738(中),240,3.6折,无
太原-乌鲁木齐,太原-乌鲁木齐,2018/5/1,MU2771,中国东方航空公司,太原武宿机场,乌鲁木齐地窝堡机场,18:00,22:00,4小时,2313,空客320(中),750,3.4折,有
太原-乌鲁木齐,太原-乌鲁木齐,2018/5/1,HU7880,海南航空股份有限公司,太原武宿机场,乌鲁木齐地窝堡机场,20:00,23:40,3小时40分钟,2313,波音737(中),765,3.5折,有
太原-乌鲁木齐,太原-乌鲁木齐,2018/5/1,HU7844,海南航空股份有限公司,太原武宿机场,乌鲁木齐地窝堡机场,20:50,0:30,3小时40分钟,2313,波音738(中),765,3.5折,有
太原-乌鲁木齐,太原-乌鲁木齐,2018/5/1,SC4611,中国山东航空公司,太原武宿机场,乌鲁木齐地窝堡机场,9:20,13:10,3小时50分钟,2313,波音738(中),1146,5.2折,有
邯郸-杭州,邯郸-杭州,2018/5/1,3U8153,中国四川航空公司,邯郸邯郸机场,杭州萧山机场,22:40,0:30,1小时50分钟,1250,空客320(中),490,3.7折,无
邯郸-杭州,邯郸-杭州,2018/5/1,GJ8724,浙江长龙航空有限公司,邯郸邯郸机场,杭州萧山机场,14:15,15:55,1小时40分钟,1250,空客320(中),809,6.2折,无
邯郸-厦门,邯郸-厦门,2018/5/1,9C8691,中国春秋航空公司,邯郸邯郸机场,厦门高崎机场,17:10,19:40,2小时30分钟,715,空客320(中),680,,无
邯郸-广州,邯郸-广州,2018/5/1,CZ3300,中国南方航空公司,邯郸邯郸机场,广州白云机场,20:00,22:35,2小时35分钟,1519,空客31G(中),790,5.1折,有
邯郸-成都,邯郸-成都,2018/5/1,3U8898,中国四川航空公司,邯郸邯郸机场,成都双流机场,16:10,18:20,2小时10分钟,1231,空客319(中),986,7.7折,有
唐山-呼和浩特,唐山-呼和浩特,2018/5/1,GS6606,天津航空有限责任公司,唐山三女河机场,呼和浩特白塔机场,20:30,22:10,1小时40分钟,271,ERJ195,390,4.1折,无
唐山-大连,唐山-大连,2018/5/1,G54313,中国华夏航空公司,唐山三女河机场,大连周水子机场,10:30,11:50,1小时20分钟,627,庞巴迪CRJ900(小),693,全价经济舱,无
